date,state,pm2_5, pm10, o3,no2,so2, co,AQI
7/1/2016,gujarat,91, ,19,6,2,6,131.3333333
7/2/2016,gujarat,71, ,27,5,2,7,103.4166667
7/3/2016,gujarat,97, ,9,2,2,11,134.3333333
7/4/2016,gujarat,118, ,19,2,1,9,161.0833333
7/5/2016,gujarat,137, ,22,1,2,5,186.4166667
7/6/2016,gujarat,134, , ,0,0, ,178.6666667
7/11/2016,gujarat,105, , ,0,0, ,140
7/14/2016,gujarat,112, , ,34,26,7,224.3333333
7/15/2016,gujarat,102, , ,32,21,7,202.25
7/16/2016,gujarat,111, , ,30,21,8,211.75
7/17/2016,gujarat,95, , ,33,19,8,191.6666667
7/18/2016,gujarat,87, , ,41,19,8,191
7/19/2016,gujarat,131, , ,20,26,6,232.1666667
7/20/2016,gujarat,90, , ,30,18,6,180
7/21/2016,gujarat,97, , ,23,24,6,188.0833333
7/22/2016,gujarat,92, , ,27,17,5,177.6666667
7/23/2016,gujarat,85, , ,0,0, ,113.3333333
7/25/2016,gujarat,106, , ,33,19,7,206.3333333
7/26/2016,gujarat,124, ,6,21,19,13,215.3333333
7/27/2016,gujarat,122, ,6,21,19,8,212.6666667
7/28/2016,gujarat,113, ,4,27,18,8,206.9166667
7/29/2016,gujarat,115, ,4,28,19,7,212.0833333
7/30/2016,gujarat,92, ,4,26,20,6,180.1666667
7/31/2016,gujarat,114, ,4,28,20,7,212
8/1/2016,gujarat,99, ,4,27,21,7,192
8/2/2016,gujarat,86, ,7,26,17,9,168.4166667
8/3/2016,gujarat,103, ,6,12,17,11,173.5833333
8/4/2016,gujarat,144, ,6,12,25,9,238.25
8/5/2016,gujarat,96, , ,0,0, ,128
8/7/2016,gujarat,999, ,1,27,16,9,1385.75
8/8/2016,gujarat,184, ,5,21,19,8,295.3333333
8/9/2016,gujarat,109, ,6,17,20,10,191.5833333
8/10/2016,gujarat,62, ,10,16,19,10,126.4166667
8/11/2016,gujarat,27, ,17,13,20,9,77.25
8/12/2016,gujarat,92, ,20,12,19,7,161.4166667
8/13/2016,gujarat,113, ,17,11,19,6,188.1666667
8/14/2016,gujarat,144, ,13,12,21,6,233.25
8/15/2016,gujarat,116, ,14,18,18,8,199.6666667
8/16/2016,gujarat,214, ,14,15,21,7,330.3333333
8/17/2016,gujarat,104, ,24,9,21,7,176.1666667
8/18/2016,gujarat,105, ,21,12,19,8,178.75
8/19/2016,gujarat,101, ,8,15,22,11,180.9166667
8/20/2016,gujarat,130, ,7,13,21,10,215.8333333
8/21/2016,gujarat,117, ,15,15,33,11,216
8/22/2016,gujarat,145, ,6,11,21,9,233.3333333
8/23/2016,gujarat,131, ,17,9,34,8,228.4166667
8/24/2016,gujarat,92, ,13,10,23,8,163.9166667
8/25/2016,gujarat,95, ,14,9,22,9,165.4166667
8/26/2016,gujarat,101, ,24,7,47,9,202.1666667
8/27/2016,gujarat,140, ,20,10,55,8,267.9166667
8/28/2016,gujarat,128, ,14,8,31,10,219.4166667
8/29/2016,gujarat,141, ,41,11,25,10,233
8/30/2016,gujarat,144, ,17,6,23,9,228.25
8/31/2016,gujarat,135, ,19,6,21,8,213.75
9/1/2016,gujarat,103, ,22,7,23,8,174.8333333
9/2/2016,gujarat,138, ,25,7,22,8,220.25
9/3/2016,gujarat,113, ,24,6,24,7,188.1666667
9/4/2016,gujarat,118, ,25,7,24,7,196.0833333
9/5/2016,gujarat,111, ,20,6,23,7,184.25
9/6/2016,gujarat,110, ,25,6,22,10,181.6666667
9/7/2016,gujarat,136, ,31,8,25,8,222.5833333
9/8/2016,gujarat,110, ,25,8,26,7,189.1666667
9/9/2016,gujarat,115, ,23,6,21,6,187.0833333
9/10/2016,gujarat,104, ,24,7,22,6,174.9166667
9/11/2016,gujarat,77, ,27,9,20,8,138.9166667
9/12/2016,gujarat,101, ,53,8,26,9,177.1666667
9/13/2016,gujarat,114, ,37,12,23,13,195.75
9/14/2016,gujarat,143, ,38,9,24,13,231.9166667
9/15/2016,gujarat,141, ,48,12,25,12,234.25
9/16/2016,gujarat,147, ,42,8,19,9,229.75
9/17/2016,gujarat,136, , ,0,0, ,181.3333333
9/21/2016,gujarat,118, ,17,7,22,12,193.5833333
9/22/2016,gujarat,108, ,29,7,25,9,184
9/23/2016,gujarat,117, ,27,5,25,6,193.5
9/24/2016,gujarat,94, ,23,4,22,5,157.8333333
9/25/2016,gujarat,100, ,24,5,22,7,167.0833333
9/26/2016,gujarat,96, ,26,5,20,7,159.25
9/27/2016,gujarat,91, ,27,4,21,7,152.5833333
9/28/2016,gujarat,109, ,34,5,24,8,181.5833333
9/29/2016,gujarat,115, ,22,5,18,6,182.0833333
9/30/2016,gujarat,106, ,16,5,19,9,171.3333333
6/28/2016,gujarat,91, ,102,27,2,8,157.5833333
6/29/2016,gujarat,110, ,41,12,2,7,164.1666667
6/30/2016,gujarat,92, ,17,7,2,7,133.9166667
10/1/2015,gujarat,155, ,50,34,28,38,284.1666667
10/2/2015,gujarat,177, ,31,25,31,18,306
10/3/2015,gujarat,194, ,43,12,9,10,284.9166667
10/4/2015,gujarat,161, , ,0,0, ,214.6666667
10/7/2015,gujarat,176, ,22,32,29,8,310.9166667
10/8/2015,gujarat,151, ,71,35,29,9,281.3333333
10/9/2015,gujarat,211, ,30,26,68,22,398.8333333
10/10/2015,gujarat,190, ,9,21,31,17,318.3333333
10/11/2015,gujarat,166, ,28,31,35,23,303.8333333
10/12/2015,gujarat,177, ,17,31,31,33,313.5
10/13/2015,gujarat,214, ,13,25,22,25,344.0833333
10/14/2015,gujarat,175, ,18,30,26,26,303.3333333
10/15/2015,gujarat,177, ,29,30,30,26,311
10/16/2015,gujarat,174, ,221,32,33,30,313.25
10/17/2015,gujarat,213, ,166,36,43,56,382.75
10/18/2015,gujarat,234, ,45,34,40,27,404.5
10/19/2015,gujarat,228, ,3,35,72,29,437.75
10/20/2015,gujarat,254, ,131,30,42,28,428.6666667
10/21/2015,gujarat,166, ,6,25,28,16,287.5833333
10/22/2015,gujarat,173, ,8,54,36,49,343.1666667
10/23/2015,gujarat,179, ,41,32,28,23,313.6666667
10/24/2015,gujarat,168, ,41,36,45,35,325.25
10/25/2015,gujarat,209, , ,0,0, ,278.6666667
10/27/2015,gujarat,198, ,13,28,48,10,359
10/28/2015,gujarat,184, ,80,31,11,12,297.8333333
10/29/2015,gujarat,128, , ,0,0, ,170.6666667
10/31/2015,gujarat,113, , ,0,0, ,150.6666667
11/3/2015,gujarat,165, , ,0,0, ,220
11/5/2015,gujarat,201, ,46,28,53,11,369.25
11/6/2015,gujarat,212, ,81,9,52,5,358.9166667
11/7/2015,gujarat,283, , ,65,35,31,502.3333333
11/8/2015,gujarat,235, , ,0, , ,#VALUE!
7/1/2015,gujarat,13, ,12,11,8,7,41.08333333
7/2/2015,gujarat,142, ,11,9,7,5,209.3333333
7/3/2015,gujarat,142, ,11,8,13, ,215.5833333
7/4/2015,gujarat,138, ,10,9,10,4,207.75
7/5/2015,gujarat,131, ,8,8,9,8,195.9166667
7/6/2015,gujarat,136, ,6,10,14,10,211.3333333
7/7/2015,gujarat,135, ,5,7,13,4,205
7/8/2015,gujarat,121, ,10,0,13,5,177.5833333
7/9/2015,gujarat,137, ,10,0,16,5,202.6666667
7/10/2015,gujarat,140, ,11,0,14,8,204.1666667
7/11/2015,gujarat,233, ,10,0,16,3,330.6666667
7/12/2015,gujarat,175, ,7,0,10,2,245.8333333
7/13/2015,gujarat,193, ,3,0,5, ,263.5833333
7/14/2015,gujarat,201, ,4,2,4,5,275.5
7/15/2015,gujarat,128, ,11,5,9,6,188.1666667
7/16/2015,gujarat,143, ,9,5,11,5,210.6666667
7/17/2015,gujarat,142, ,14,7,22,7,225.5833333
7/18/2015,gujarat,140, ,13,7,14,6,212.9166667
7/19/2015,gujarat,110, ,7,7,11,6,169.1666667
7/20/2015,gujarat,107, ,3,6,1,9,151.4166667
7/21/2015,gujarat,138, ,4,7,17,8,214
7/22/2015,gujarat,150, ,6,7,14,2,226.25
7/23/2015,gujarat,110, ,7,5,9,3,164.1666667
7/24/2015,gujarat,84, ,4,4,9,2,128.25
7/25/2015,gujarat,94, ,2,5,8,2,141.5833333
7/26/2015,gujarat,130, ,6,5,7,2,188.3333333
7/27/2015,gujarat,65, ,5,7,12,6,110.4166667
7/28/2015,gujarat,69, ,5,10,17,8,125.75
7/29/2015,gujarat,99, ,3,6,9,2,150.75
7/30/2015,gujarat,100, ,3,5,11,3,153.3333333
7/31/2015,gujarat,104, ,6,7,7,3,156.1666667
8/1/2015,gujarat,120, ,6,7,10,3,181.25
8/2/2015,gujarat,115, ,8,5,12,4,174.5833333
8/3/2015,gujarat,112, ,8,11,4,5,168.0833333
8/4/2015,gujarat,90, ,5,10,5,4,138.75
8/5/2015,gujarat,110, ,16,10,3,6,162.9166667
8/6/2015,gujarat,115, ,17,14,6,8,178.3333333
8/7/2015,gujarat,132, ,14,18,12,8,213.5
8/8/2015,gujarat,116, ,12,18,12,7,192.1666667
8/9/2015,gujarat,108, ,10,15,9,7,174
8/10/2015,gujarat,118, ,30,15,8,7,186.0833333
8/11/2015,gujarat,128, ,16,9,6,5,189.4166667
8/12/2015,gujarat,114, ,18,10,8,5,174.5
8/13/2015,gujarat,120, , ,0,0, ,160
8/15/2015,gujarat,91, ,27,10,6,5,141.3333333
8/16/2015,gujarat,105, ,13,9,4,5,156.25
8/17/2015,gujarat,101, ,10,10,5,4,153.4166667
8/18/2015,gujarat,102, , ,0,0, ,136
8/20/2015,gujarat,105, , ,9,1,4,152.5
8/21/2015,gujarat,100, ,18,13,19,11,173.3333333
8/22/2015,gujarat,100, ,84,13,17,7,170.8333333
8/23/2015,gujarat,119, ,201,14,18,8,198.6666667
8/24/2015,gujarat,98, ,148,13,0,8,146.9166667
8/25/2015,gujarat,132, , ,0,0, ,176
8/31/2015,gujarat,84, ,12,14,6,8,137
9/1/2015,gujarat,154, ,23,13,10,8,234.0833333
9/2/2015,gujarat,149, ,34,13,9,9,226.1666667
9/3/2015,gujarat,150, ,33,13,13,10,232.5
9/4/2015,gujarat,148, ,42,13,14,8,231.0833333
9/5/2015,gujarat,127, ,55,13,10,5,198.0833333
9/6/2015,gujarat,93, ,118,14,10,7,154
9/7/2015,gujarat,88, ,37,13,22,7,161.0833333
9/8/2015,gujarat,54, ,17,52,14,24,154.5
9/9/2015,gujarat,137, ,23,10,20,11,220.1666667
9/10/2015,gujarat,109, ,32,14,16,11,182.8333333
9/11/2015,gujarat,144, ,29,10,12,8,219.5
9/12/2015,gujarat,124, ,47,9,18,6,199.0833333
9/13/2015,gujarat,118, ,88,10,14,2,187.3333333
9/14/2015,gujarat,108, ,185,9,10,1,167.75
9/15/2015,gujarat,114, ,133,9,11,3,177
9/16/2015,gujarat,88, ,51,12,12,1,147.3333333
9/17/2015,gujarat,106, ,119,12,10,1,168.8333333
9/18/2015,gujarat,103, ,77,9,19,2,172.3333333
9/19/2015,gujarat,75, , ,0, , ,#VALUE!
9/21/2015,gujarat,73, ,11,10,6,1,117.3333333
9/22/2015,gujarat,153, ,7,9,5,3,221.5
9/23/2015,gujarat,152, ,12,9,11,1,227.6666667
9/24/2015,gujarat,125, ,10,27,5,1,206.6666667
9/25/2015,gujarat,124, ,27,12,11,1,194.0833333
9/26/2015,gujarat,84, ,28,13,13,3,144.5
9/27/2015,gujarat,15, ,42,20,19,6,68.75
9/28/2015,gujarat,13, ,41,29,18,1,76.08333333
9/29/2015,gujarat,50, ,36,31,22,4,132.9166667
9/30/2015,gujarat,154, ,16,41,20,36,281.5833333
4/1/2015,gujarat,163, ,89,17,86,12,346.0833333
4/2/2015,gujarat,158, ,49,16,97,13,351.9166667
4/3/2015,gujarat,129, ,47,11,45,7,242
4/4/2015,gujarat,160, ,5,14,41,12,282.0833333
4/5/2015,gujarat,209, ,31,14,37,6,342.4166667
4/6/2015,gujarat,185, ,70,17,72,9,357.9166667
4/7/2015,gujarat,195, ,49,16,60,10,355
4/8/2015,gujarat,189, ,59,17,60,4,348.25
4/9/2015,gujarat,158, ,6,21,39,18,285.6666667
4/10/2015,gujarat,192, ,5,12,11,7,284.75
4/11/2015,gujarat,150, , ,0,0, ,200
4/13/2015,gujarat,217, ,96,21,34,14,358.0833333
4/14/2015,gujarat,130, ,91,24,19,27,227.0833333
4/15/2015,gujarat,173, ,90,34,41,35,324.4166667
4/16/2015,gujarat,211, ,115,32,39,32,370.0833333
4/17/2015,gujarat,181, ,16,20,53,11,332.5833333
4/18/2015,gujarat,183, , ,0,0, ,244
4/21/2015,gujarat,173, ,61,9,26,4,274.4166667
4/22/2015,gujarat,152, ,87,14,59,7,293.9166667
4/23/2015,gujarat,152, ,51,17,48,10,283.9166667
4/24/2015,gujarat,161, ,34,14,77,8,328.4166667
5/13/2015,gujarat,157, ,34,27,18,10,265.5833333
5/14/2015,gujarat,173, ,62,25,74,18,354.4166667
5/15/2015,gujarat,196, ,77,19,17,22,306.3333333
5/16/2015,gujarat,187, ,47,9,19,5,284.3333333
5/17/2015,gujarat,169, ,53,10,33,8,279.0833333
5/18/2015,gujarat,184, ,38,14,47,11,321.5833333
5/19/2015,gujarat,117, ,27,12,20,9,196
5/20/2015,gujarat,77, ,25,12,35,7,161.4166667
5/21/2015,gujarat,139, ,29,10,41,21,249.0833333
5/22/2015,gujarat,179, ,20,8,19,39,272.4166667
5/23/2015,gujarat,106, ,23,8,27,7,185.0833333
5/24/2015,gujarat,122, ,30,8,19,9,196.4166667
5/25/2015,gujarat,138, ,100,10,12,8,211.5
5/26/2015,gujarat,132, ,112,10,12,8,203.5
5/27/2015,gujarat,123, ,57,17,11,11,199
5/28/2015,gujarat,149, ,28,16,20,18,243.6666667
5/29/2015,gujarat,141, ,31,10,39,11,249.25
5/30/2015,gujarat,156, ,44,8,28,6,253
5/31/2015,gujarat,128, ,15,8,39,7,229.4166667
6/1/2015,gujarat,149, ,10,7,16,9,227.4166667
6/2/2015,gujarat,117, ,31,9,8,7,177.25
6/3/2015,gujarat,163, ,83,18,43,14,293.5833333
6/4/2015,gujarat,52, ,65,15,33,9,129.3333333
6/5/2015,gujarat,163, ,97,17,42,10,291.0833333
6/6/2015,gujarat,166, ,77,14,45,8,295.0833333
6/7/2015,gujarat,165, ,13,15,15,14,257.5
6/8/2015,gujarat,131, ,12,10,5,11,193.4166667
6/9/2015,gujarat,118, ,7,15,1,12,177.3333333
6/10/2015,gujarat,135, ,9,10,0,8,192.5
6/11/2015,gujarat,123, ,14,11,2,9,180.25
6/12/2015,gujarat,133, ,5,13,1,9,194.8333333
6/13/2015,gujarat,134, ,4,10,1,7,192.4166667
6/14/2015,gujarat,113, ,7,15,1,9,170.6666667
6/15/2015,gujarat,132, ,9,15,1,8,196
6/16/2015,gujarat,118, ,25,13,3,9,177.3333333
6/17/2015,gujarat,104, ,12,12,5,9,159.9166667
6/18/2015,gujarat,110, ,17,13,5,11,169.1666667
6/19/2015,gujarat,111, ,20,11,5,9,168
6/20/2015,gujarat,104, ,21,9,7,9,158.6666667
6/21/2015,gujarat,77, ,14,10,4,10,120.1666667
6/22/2015,gujarat,95, ,11,10,6,10,146.6666667
6/23/2015,gujarat,81, ,6,9,14,9,136.75
6/24/2015,gujarat,53, ,4,8,17,9,101.9166667
6/25/2015,gujarat,139, ,6,11,13,2,215.3333333
6/26/2015,gujarat,160, ,11,9,15,7,243.3333333
6/27/2015,gujarat,157, ,12,8,18,3,241.8333333
6/28/2015,gujarat,141, ,9,10,7,1,209.25
6/29/2015,gujarat,197, ,6,10,9, ,286.4166667
6/30/2015,gujarat,103, ,10,9,9, ,159.8333333
1/28/2015,gujarat,160, ,74,36,44,20,313.3333333
1/29/2015,gujarat,163, ,180,26,48,9,309.8333333
1/30/2015,gujarat,158, ,161,19,51,5,298.1666667
1/31/2015,gujarat,213, ,274,59,73,72,449
2/1/2015,gujarat,220, ,219,34,72,30,425.8333333
2/2/2015,gujarat,233, ,299,30,50,39,410.6666667
2/3/2015,gujarat,220, ,90,23,40,23,372.0833333
2/5/2015,gujarat,132, ,63,19,46,6,257.25
2/6/2015,gujarat,156, ,112,21,52,8,299.25
2/7/2015,gujarat,160, ,46,25,63,8,323.3333333
2/9/2015,gujarat,185, ,71,21,45,9,329.1666667
2/10/2015,gujarat,168, ,88,16,35,8,287.75
2/11/2015,gujarat,149, ,96,19,60,16,297.4166667
2/12/2015,gujarat,140, ,43,28,65,19,302.9166667
2/13/2015,gujarat,175, , ,29,74,6,362.0833333
2/14/2015,gujarat,209, ,75,41,69,20,416.1666667
2/15/2015,gujarat,183, ,42,21,59,8,344
2/16/2015,gujarat,172, ,44,28,58,37,336.8333333
2/17/2015,gujarat,170, ,36,20,50,29,314.1666667
2/18/2015,gujarat,166, ,77,15,29,6,276.3333333
2/20/2015,gujarat,206, ,111,34,88,47,427.1666667
2/21/2015,gujarat,309, ,73,41,67,33,547
2/22/2015,gujarat,211, ,89,41,57,42,403.8333333
2/23/2015,gujarat,278, ,98,46,72,45,518.1666667
2/24/2015,gujarat,189, ,86,26,57,16,355.75
2/25/2015,gujarat,115, ,82,7,38,5,209.5833333
3/3/2015,gujarat,166, ,82,25,42,15,305.0833333
3/4/2015,gujarat,171, ,91,27,62,20,339.25
3/5/2015,gujarat,225, ,79,38,66,22,430
3/9/2015,gujarat,192, ,67,28,32,12,331
3/10/2015,gujarat,178, ,103,23,44,11,321.0833333
3/11/2015,gujarat,184, ,97,24,57,9,346.5833333
3/12/2015,gujarat,173, ,78,19,60,7,329.4166667
3/13/2015,gujarat,172, ,40,24,61,11,335.5833333
3/14/2015,gujarat,159, ,66,24,57,12,313.25
3/15/2015,gujarat,126, ,59,11,58,5,254.25
3/16/2015,gujarat,86, ,90,13,39,4,179.6666667
3/17/2015,gujarat,151, ,60,26,68,7,318.8333333
3/18/2015,gujarat,144, ,96,35,38,28,283.25
3/19/2015,gujarat,181, ,64,25,53,13,338.8333333
3/20/2015,gujarat,162, ,76,44,46,41,328.5
3/21/2015,gujarat,183, ,117,38,57,13,362.75
3/22/2015,gujarat,193, ,58,40,68,44,392.3333333
3/23/2015,gujarat,228, ,43,44,65,32,440.25
3/24/2015,gujarat,216, ,76,28,67,28,406.75
3/25/2015,gujarat,222, ,109,30,57,29,404.75
3/26/2015,gujarat,228, ,138,41,70,23,442.75
3/27/2015,gujarat,201, ,15,20,21,11,319.25
3/28/2015,gujarat,261, ,66,48,0,31,408
3/29/2015,gujarat,277, ,94,20,84,10,499.3333333
3/30/2015,gujarat,200, ,49,18,63,6,367.9166667
3/31/2015,gujarat,200, ,131,20,68,10,376.6666667
10/6/2014,gujarat,167, ,196,11,20,14,261.4166667
10/7/2014,gujarat,133, ,37,10,22,14,217.3333333
10/8/2014,gujarat,126, ,0,0,0, ,168
10/10/2014,gujarat,177, ,105,27,52,27,334.75
10/11/2014,gujarat,206, ,87,28,59,33,383.4166667
10/12/2014,gujarat,194, ,113,30,62,29,373.6666667
10/13/2014,gujarat,182, ,91,33,71,24,372.6666667
10/14/2014,gujarat,195, ,90,26,58,32,365
10/15/2014,gujarat,194, ,8,48,54,88,386.1666667
10/16/2014,gujarat,278, ,29,40,41,35,471.9166667
10/17/2014,gujarat,200, ,15,39,64,29,395.4166667
10/18/2014,gujarat,16, ,120,28,73,31,147.5833333
10/19/2014,gujarat,13, , ,0,0, ,17.33333333
10/21/2014,gujarat,219, ,75,31,45,55,387
10/22/2014,gujarat,223, ,117,28,56,53,402.3333333
10/23/2014,gujarat,325, ,43,26,79,47,564.5833333
10/24/2014,gujarat,423, , ,0,0, ,564
10/26/2014,gujarat,151, , ,0,0, ,201.3333333
11/1/2014,gujarat,190, , ,0,0, ,253.3333333
11/11/2014,gujarat,200, , ,0,0, ,266.6666667
9/16/2014,gujarat,69, ,29,5,5,9,104.5
9/17/2014,gujarat,121, ,40,7,13,9,186.3333333
9/18/2014,gujarat,122, ,22,8,10,8,185.1666667
9/19/2014,gujarat,110, ,21,14,23,8,192.9166667
9/20/2014,gujarat,146, ,26,7,36,6,248.4166667
9/21/2014,gujarat,119, ,27,8,57,7,239.9166667
9/22/2014,gujarat,125, ,37,7,47,7,234.1666667
9/23/2014,gujarat,123, ,22,7,33,4,214
9/24/2014,gujarat,105, ,20,8,47,10,208.75
9/25/2014,gujarat,111, ,37,8,43,10,211.75
9/26/2014,gujarat,131, ,54,9,41,12,237.1666667
9/27/2014,gujarat,154, ,29,8,42,6,267.8333333
9/28/2014,gujarat,130, , ,0,0, ,173.3333333
12/31/2019,gujarat,0,88,9,5,12,7,21.25
5/13/2019,gujarat,0,93,19,61,43,3,130
9/12/2019,gujarat,0, ,5,23,33,19,70
4/27/2019,gujarat,0, ,43,21,18,7,48.75
12/31/2018,gujarat,0, ,47,51,39,4,112.5
11/29/2018,gujarat,0, ,29,45,24,11,86.25
12/6/2018,gujarat,0, ,22,50,31,4,101.25
12/14/2018,gujarat,0, ,34,22,10,4,40
4/2/2018,gujarat,0, ,19,11,21,6,40
2/24/2018,gujarat,0, ,17,56,44,12,125
3/26/2018,gujarat,0, ,4,37,46,25,103.75
10/9/2017,gujarat,0, ,7,16,4,10,25
10/19/2017,gujarat,0, ,65,47,62,15,136.25
10/30/2017,gujarat,0, ,69,40,51,23,113.75
9/25/2017,gujarat,0, ,19,10,21,2,38.75
9/27/2017,gujarat,0, ,6,12,14,4,32.5
11/15/2016,gujarat,0, ,28,55,22,13,96.25
12/14/2016,gujarat,0, ,88,38,29,21,83.75
7/10/2016,gujarat,0, ,14,2,2,10,5
8/6/2016,gujarat,0, , ,30,21,6,63.75
9/20/2016,gujarat,0, ,12,9,16,11,31.25
6/27/2016,gujarat,0, ,95,29,2,8,38.75
10/6/2015,gujarat,0, ,52,42,21,10,78.75
10/26/2015,gujarat,0, ,19,52,40,57,115
10/30/2015,gujarat,0, ,75,7,29,9,45
11/4/2015,gujarat,0, ,18,15,45,7,75
8/14/2015,gujarat,0, ,22,9,4,4,16.25
8/19/2015,gujarat,0, ,15,9,6,6,18.75
8/30/2015,gujarat,0, ,9,14,9,7,28.75
9/20/2015,gujarat,0, ,7,11,12,1,28.75
4/12/2015,gujarat,0, ,71,18,14,11,40
4/20/2015,gujarat,0, ,56,10,14,10,30
4/25/2015,gujarat,0, ,44,13,65,1,97.5
4/26/2015,gujarat,0, ,44,15,93,3,135
4/27/2015,gujarat,0, ,33,9,64, ,91.25
4/28/2015,gujarat,0, ,19,19,61,12,100
4/29/2015,gujarat,0, ,21,15,121,10,170
4/30/2015,gujarat,0, ,24,17,53,9,87.5
5/1/2015,gujarat,0, ,76,14,77,9,113.75
5/2/2015,gujarat,0, ,159,20,47,16,83.75
5/3/2015,gujarat,0, ,169,10,45,34,68.75
5/4/2015,gujarat,0, ,118,0,39,34,48.75
5/5/2015,gujarat,0, ,51,12,27,7,48.75
5/6/2015,gujarat,0, ,37,18,24,6,52.5
5/7/2015,gujarat,0, ,34,17,19,10,45
5/8/2015,gujarat,0, ,39,16,42,16,72.5
5/9/2015,gujarat,0, ,36,15,57,8,90
5/10/2015,gujarat,0, ,34,15,34,8,61.25
5/11/2015,gujarat,0, ,35,14,12,19,32.5
5/12/2015,gujarat,0, ,27,18,36,16,67.5
1/2/2015,gujarat,0, ,49,21,37,38,72.5
1/3/2015,gujarat,0, ,14,23,32,23,68.75
1/4/2015,gujarat,0, ,17,15,20,5,43.75
1/9/2015,gujarat,0, ,27,43,48,34,113.75
1/16/2015,gujarat,0, ,84,18,21,5,48.75
10/5/2014,gujarat,0, ,212,25,5,31,37.5
10/9/2014,gujarat,0, ,43,24,35,15,73.75
10/20/2014,gujarat,0, ,49,37,39,63,95
10/25/2014,gujarat,0, ,105,6,68, ,92.5
10/31/2014,gujarat,0, ,63,28,32,32,75
11/10/2014,gujarat,0, ,124,12,0, ,15
12/1/2014,gujarat,0, ,36,32,80,9,140
12/6/2014,gujarat,0, ,116,15,20,3,43.75
12/8/2014,gujarat,0, ,52,21,52,2,91.25
12/9/2014,gujarat,0, ,5,48,67,15,143.75
12/10/2014,gujarat,0, ,106,16,39,6,68.75
12/12/2014,gujarat,0, ,86,26,31,9,71.25
12/13/2014,gujarat,0, ,122,32,38,15,87.5
12/14/2014,gujarat,0, ,86,36,51,29,108.75
12/15/2014,gujarat,0, ,67,27,48,3,93.75
12/16/2014,gujarat,0, ,40,32,36,12,85
12/17/2014,gujarat,0, ,80,14,47,6,76.25
12/18/2014,gujarat,0, ,104,15,34,5,61.25
12/19/2014,gujarat,0, ,89,15,25,6,50
12/20/2014,gujarat,0, ,129,7,31,4,47.5
12/22/2014,gujarat,0, ,11,42,42,18,105
12/23/2014,gujarat,0, ,104,32,39,29,88.75
12/24/2014,gujarat,0, ,161,45,34,69,98.75
9/15/2014,gujarat,0, ,22,2,4, ,7.5
10/17/2017,gujarat,0, , ,59,41,3,125
7/13/2016,gujarat,0, , ,45,27,10,90
7/24/2016,gujarat,0, , ,43,27,10,87.5
11/2/2015,gujarat,0, , ,11,20,9,38.75
12/25/2014,gujarat,0, , ,72,64,88,170
