date,state,pm2_5, pm10, o3,no2,so2, co,AQI
7/21/2017,west bengal,263,62,7,17,7,6,380.6666667
7/22/2017,west bengal,263,75,20,27,10,5,396.9166667
7/23/2017,west bengal,263,48,4,20,8,5,385.6666667
7/24/2017,west bengal,263,44,5,15,7,4,378.1666667
7/25/2017,west bengal,263,64,7,21,8,5,386.9166667
7/26/2017,west bengal,263,71,8,17,8,5,381.9166667
7/27/2017,west bengal,263,62,8,22,8,5,388.1666667
7/28/2017,west bengal,263,78,11,23,8,5,389.4166667
7/29/2017,west bengal,263,93,15,28,7,5,394.4166667
7/30/2017,west bengal,263,89,27,25,10,4,394.4166667
7/31/2017,west bengal,263,88,10,27,7,6,393.1666667
8/1/2017,west bengal,263,85,9,35,7,6,403.1666667
8/2/2017,west bengal,263,102,9,31,8,7,399.4166667
8/3/2017,west bengal,263,78,9,26,8,6,393.1666667
8/4/2017,west bengal,263,67,10,23,8,6,389.4166667
8/5/2017,west bengal,263,63,11,21,8,5,386.9166667
8/6/2017,west bengal,263,50,9,13,8,5,376.9166667
8/7/2017,west bengal,263,55,6,12,8,4,375.6666667
8/8/2017,west bengal,263,54,8,18,8,4,383.1666667
8/9/2017,west bengal,263,63,8,22,7,4,386.9166667
8/10/2017,west bengal,263,64,10,24,9,5,391.9166667
8/11/2017,west bengal,263,75,8,28,7,6,394.4166667
8/12/2017,west bengal,263,72,4,27,7,6,393.1666667
8/13/2017,west bengal,263,62,6,20,7,5,384.4166667
8/14/2017,west bengal,263,69,7,22,7,7,386.9166667
8/15/2017,west bengal,263,61,14,18,7,4,381.9166667
8/16/2017,west bengal,263,71,11,23,7,6,388.1666667
8/17/2017,west bengal,263,58,11,18,7,5,381.9166667
8/18/2017,west bengal,263,29,7,11,8,4,374.4166667
8/19/2017,west bengal,263,29,6,9,8,3,371.9166667
8/20/2017,west bengal,263,48,23,16,10,4,383.1666667
8/21/2017,west bengal,263,55,8,17,7,6,380.6666667
8/22/2017,west bengal,263,76,11,20,7,5,384.4166667
8/23/2017,west bengal,263,65,9,20,8,6,385.6666667
8/24/2017,west bengal,263,56,11,19,7,6,383.1666667
8/25/2017,west bengal,263,33,6,11,7,4,373.1666667
8/26/2017,west bengal,263,34,6,10,8,4,373.1666667
8/27/2017,west bengal,263,25,6,9,8,4,371.9166667
8/28/2017,west bengal,263,24,6,9,8,4,371.9166667
8/29/2017,west bengal,263,32,5,16,7,5,379.4166667
8/30/2017,west bengal,263,47,9,21,7,6,385.6666667
8/31/2017,west bengal,263,66,6,22,8,5,388.1666667
9/1/2017,west bengal,263,64,5,21,7,4,385.6666667
9/2/2017,west bengal,263,57,8,19,8,6,384.4166667
9/3/2017,west bengal,263,69,13,20,7,6,384.4166667
9/4/2017,west bengal,263,78,12,22,7,4,386.9166667
9/5/2017,west bengal,263,93,12,25,7,6,390.6666667
9/6/2017,west bengal,263,94,23,28,19,6,409.4166667
9/11/2017,west bengal,263,53,7,15,7,4,378.1666667
9/12/2017,west bengal,263,55,15,18,7,5,381.9166667
9/13/2017,west bengal,263,69,10,20,7,5,384.4166667
9/14/2017,west bengal,263,72,14,16,8,4,380.6666667
9/15/2017,west bengal,263,62,12,14,7,4,376.9166667
9/16/2017,west bengal,263,87,40,24,12,5,395.6666667
9/17/2017,west bengal,263,65,8,16,8,4,380.6666667
9/18/2017,west bengal,263,29,8,16,7,4,379.4166667
9/19/2017,west bengal,263,31,4,14,7,4,376.9166667
9/20/2017,west bengal,263,42,22,14,11,4,381.9166667
9/21/2017,west bengal,263,47,7,11,8,4,374.4166667
9/22/2017,west bengal,263,55,9,18,8,4,383.1666667
9/23/2017,west bengal,263,63,13,21,8,4,386.9166667
9/24/2017,west bengal,263,72,15,20,7,5,384.4166667
9/25/2017,west bengal,263,93,15,22,7,6,386.9166667
9/26/2017,west bengal,263,85,17,21,7,5,385.6666667
9/27/2017,west bengal,263,69,10,19,7,5,383.1666667
9/28/2017,west bengal,263,68,12,16,7,4,379.4166667
4/1/2017,west bengal,263,67,10,14,3,4,371.9166667
4/2/2017,west bengal,263,65,19,20,3,6,379.4166667
4/3/2017,west bengal,263,72,9,17,3,6,375.6666667
4/4/2017,west bengal,263,64,7,15,3,6,373.1666667
4/5/2017,west bengal,263,51,6,15,3,6,373.1666667
4/6/2017,west bengal,263,50,10,15,3,5,373.1666667
4/7/2017,west bengal,263,63, ,21,3,5,380.6666667
4/10/2017,west bengal,263,135,16,21,4,5,381.9166667
4/11/2017,west bengal,263,87, ,17,3,1,375.6666667
4/12/2017,west bengal,263,63, ,17,3, ,375.6666667
4/14/2017,west bengal,263,74,10,17,3,5,375.6666667
4/15/2017,west bengal,263,75,11,14,2,4,370.6666667
4/16/2017,west bengal,263,45,22,20,4,5,380.6666667
4/17/2017,west bengal,263,71,9,18,4,5,378.1666667
4/18/2017,west bengal,263,65,6,15,5,4,375.6666667
4/19/2017,west bengal,263,85,13,15,5,5,375.6666667
4/20/2017,west bengal,263,69,11,16,8,5,380.6666667
4/21/2017,west bengal,263,86,10,14,4,5,373.1666667
4/22/2017,west bengal,263,77,12,15,3,5,373.1666667
4/23/2017,west bengal,263,78,13,17,4,5,376.9166667
4/24/2017,west bengal,263,79,17,18,4,5,378.1666667
4/25/2017,west bengal,263,90,20,16,7,5,379.4166667
4/26/2017,west bengal,263,89,14,16,5,5,376.9166667
4/27/2017,west bengal,263,89,18,15,6,5,376.9166667
4/28/2017,west bengal,263,89,13,14,5,4,374.4166667
4/29/2017,west bengal,263,79,12,12,4,5,370.6666667
4/30/2017,west bengal,263,74,14,15,2,5,371.9166667
5/1/2017,west bengal,263,65,17,15,3,5,373.1666667
5/2/2017,west bengal,263,57,17,18,4,5,378.1666667
5/3/2017,west bengal,263,71,17,16,4,5,375.6666667
5/4/2017,west bengal,263,70,12,16,7,4,379.4166667
5/5/2017,west bengal,263,70,10,14,12,4,383.1666667
5/6/2017,west bengal,263,64,20,15,5,4,375.6666667
5/7/2017,west bengal,263,63,11,12,9,4,376.9166667
5/8/2017,west bengal,263,49,14,15,9,3,380.6666667
5/9/2017,west bengal,263,57,17,17,5,5,378.1666667
5/10/2017,west bengal,263,63,16,17,7,4,380.6666667
5/11/2017,west bengal,263,65,22,19,5,5,380.6666667
5/12/2017,west bengal,263,66,14,17,5,5,378.1666667
5/13/2017,west bengal,263,63,21,17,4,5,376.9166667
5/14/2017,west bengal,263,67,12,12,5,5,371.9166667
5/15/2017,west bengal,263,61,19,12,5,4,371.9166667
5/16/2017,west bengal,263,51,17,15,10,5,381.9166667
5/17/2017,west bengal,263,70,15,16,13,5,386.9166667
5/18/2017,west bengal,263,71,25,15,43,4,423.1666667
5/19/2017,west bengal,263,73,16,15,68,5,454.4166667
5/20/2017,west bengal,263,80,18,14,47,4,426.9166667
5/21/2017,west bengal,263,76,15,12,37,4,411.9166667
5/22/2017,west bengal,263,71,14,14,8,5,378.1666667
5/23/2017,west bengal,263,70,12,12,5,5,371.9166667
5/24/2017,west bengal,263,71,12,13,5,4,373.1666667
5/25/2017,west bengal,263,66,7,13,6,4,374.4166667
5/26/2017,west bengal,263,54,18,13,6,4,374.4166667
5/27/2017,west bengal,263,56,12,14,4,5,373.1666667
5/28/2017,west bengal,263,57,20,16,7,6,379.4166667
5/29/2017,west bengal,263,63,11,17,10,5,384.4166667
5/30/2017,west bengal,263,54,15,29,11,6,400.6666667
5/31/2017,west bengal,263,67,11,15,8,4,379.4166667
6/1/2017,west bengal,263,72,11,16,9,5,381.9166667
6/2/2017,west bengal,263,60,13,14,10,4,380.6666667
6/3/2017,west bengal,263,67,14,13,11,4,380.6666667
6/4/2017,west bengal,263,59,21,10,8,4,373.1666667
6/5/2017,west bengal,263,59,19,11,6,4,371.9166667
6/6/2017,west bengal,263,50,20,12,10,4,378.1666667
6/7/2017,west bengal,263,58,12,13,10,4,379.4166667
6/8/2017,west bengal,263,60,8,12,12,4,380.6666667
6/9/2017,west bengal,263,45,11,13,11,4,380.6666667
6/10/2017,west bengal,263,44,9,11,9,4,375.6666667
6/11/2017,west bengal,263,34,11,17,10,4,384.4166667
6/12/2017,west bengal,263,37,23,23,9,6,390.6666667
6/13/2017,west bengal,263,84,12,16,11,4,384.4166667
6/14/2017,west bengal,263,49,10,11,10,3,376.9166667
6/15/2017,west bengal,263,29,54,19,18,5,396.9166667
6/16/2017,west bengal,263,81,21,17,9,4,383.1666667
6/17/2017,west bengal,263,79,17,14,8,4,378.1666667
6/18/2017,west bengal,263,124,20,13,10,4,379.4166667
6/19/2017,west bengal,263,147,13,14,9,5,379.4166667
6/20/2017,west bengal,263,64,21,17,8,4,381.9166667
6/21/2017,west bengal,263,73,20,16,9,4,381.9166667
6/22/2017,west bengal,263,75,14,15,11,5,383.1666667
6/23/2017,west bengal,263,65,10,17,9,5,383.1666667
6/24/2017,west bengal,263,71,9,11,8,4,374.4166667
6/25/2017,west bengal,263,45,12,11,11,3,378.1666667
6/26/2017,west bengal,263,44,8,10,8,3,373.1666667
6/27/2017,west bengal,263,33,7,10,7,3,371.9166667
6/28/2017,west bengal,263,35,8,10,10,4,375.6666667
6/29/2017,west bengal,263,42,12,13,11,5,380.6666667
6/30/2017,west bengal,263,48,9,14,16,5,388.1666667
1/2/2017,west bengal,263,200,11,16,16,13,390.6666667
1/3/2017,west bengal,263,213,12,19,16,8,394.4166667
1/4/2017,west bengal,263,161,12,15,16,8,389.4166667
1/5/2017,west bengal,263,169,12,18,16,6,393.1666667
1/6/2017,west bengal,263,155,11,20,16,10,395.6666667
1/7/2017,west bengal,263,155,15,16,16,10,390.6666667
1/8/2017,west bengal,263,136,19,19,16,14,394.4166667
1/9/2017,west bengal,263,187,12,18,16,8,393.1666667
1/10/2017,west bengal,263,127,14,17,16,5,391.9166667
1/11/2017,west bengal,263,98,15,15,16,5,389.4166667
1/12/2017,west bengal,263,113,17,17,16,7,391.9166667
1/13/2017,west bengal,263,118,16,17,16,6,391.9166667
1/14/2017,west bengal,263,119,15,21,16,7,396.9166667
1/15/2017,west bengal,263,128,14,18,16,12,393.1666667
1/16/2017,west bengal,263,167,15,16,16,23,390.6666667
1/17/2017,west bengal,263,203,16,21,16,13,396.9166667
1/18/2017,west bengal,263,212,17,24,16,11,400.6666667
1/19/2017,west bengal,263,174,16,16,16,13,390.6666667
1/20/2017,west bengal,263,168,14,19,16,15,394.4166667
1/21/2017,west bengal,263,184,16,17,16,10,391.9166667
1/22/2017,west bengal,263,128,15,17,16,11,391.9166667
1/23/2017,west bengal,263,162,14,17,16,12,391.9166667
1/24/2017,west bengal,263,167,17,17,16,9,391.9166667
1/25/2017,west bengal,263,171,6,19,16,10,394.4166667
1/26/2017,west bengal,263,135,5,25,16,22,401.9166667
1/27/2017,west bengal,263,238,8,22,16,13,398.1666667
1/28/2017,west bengal,263,170,13,13,16,5,386.9166667
1/29/2017,west bengal,263,84,15,19,16,9,394.4166667
1/30/2017,west bengal,263,122,17,23,16,12,399.4166667
1/31/2017,west bengal,263,181,20,20,16,11,395.6666667
2/1/2017,west bengal,263,205,14,15,16,8,389.4166667
2/2/2017,west bengal,263,159,15,17,16,10,391.9166667
2/3/2017,west bengal,263,168,16,18,16,8,393.1666667
2/4/2017,west bengal,263,146,20,20,16,11,395.6666667
2/5/2017,west bengal,263,153,18,23,16,15,399.4166667
2/6/2017,west bengal,263,190,17,30,16,13,408.1666667
2/7/2017,west bengal,263,198,1,31,16,13,409.4166667
2/8/2017,west bengal,263,171,20,34,16,13,413.1666667
2/9/2017,west bengal,263,176,21,25,1,8,383.1666667
2/10/2017,west bengal,263,187,20,21,2,10,379.4166667
2/11/2017,west bengal,263,147,20,17,2,7,374.4166667
2/12/2017,west bengal,263,136,20,21,2,10,379.4166667
2/13/2017,west bengal,263,177,20,21,2,11,379.4166667
2/14/2017,west bengal,263,180,17,20,4,9,380.6666667
2/15/2017,west bengal,263,143,22,25,7,9,390.6666667
2/16/2017,west bengal,263,147,18,28,12,14,400.6666667
2/17/2017,west bengal,263,199,3,34,40,11,443.1666667
2/18/2017,west bengal,263,230,5,26,54,12,450.6666667
2/19/2017,west bengal,263,132,12,18,26,4,405.6666667
2/20/2017,west bengal,263,122,15,18,19,3,396.9166667
2/21/2017,west bengal,263,115,13,15,5,2,375.6666667
2/22/2017,west bengal,263,83,19,19,5,5,380.6666667
2/23/2017,west bengal,263,91,7,19,4,11,379.4166667
2/24/2017,west bengal,263,135, ,19,4, ,379.4166667
2/27/2017,west bengal,263,91,22,14,2,3,370.6666667
2/28/2017,west bengal,263,126,14,23,3,6,383.1666667
3/1/2017,west bengal,263,117,16,21,3,6,380.6666667
3/2/2017,west bengal,263,128,20,20,3,8,379.4166667
3/3/2017,west bengal,263,101,15,14,3,6,371.9166667
3/4/2017,west bengal,263,91,10,13,3,6,370.6666667
3/5/2017,west bengal,263,71,21,17,3,6,375.6666667
3/6/2017,west bengal,263,90,22,21,3,8,380.6666667
3/7/2017,west bengal,263,129,9,22,3,6,381.9166667
3/8/2017,west bengal,263,85,7,15,3,6,373.1666667
3/9/2017,west bengal,263,66,9,16,3,6,374.4166667
3/10/2017,west bengal,263,62,11,18,3,6,376.9166667
3/11/2017,west bengal,263,65,16,17,3,6,375.6666667
3/12/2017,west bengal,263,81,20,14,3,7,371.9166667
3/13/2017,west bengal,263,88,24,19,3,7,378.1666667
3/14/2017,west bengal,263,110,37,23,6,8,386.9166667
3/15/2017,west bengal,263,126,23,22,3,7,381.9166667
3/16/2017,west bengal,263,115,20,22,3,7,381.9166667
3/17/2017,west bengal,263,115,21,20,3,5,379.4166667
3/18/2017,west bengal,263,81,19,18,3,5,376.9166667
3/19/2017,west bengal,263,91,15,15,3,5,373.1666667
3/20/2017,west bengal,263,80,17,18,3,5,376.9166667
3/21/2017,west bengal,263,90,16,17,3,5,375.6666667
3/22/2017,west bengal,263,88,18,15,3,3,373.1666667
3/23/2017,west bengal,263,91,21,17,3,4,375.6666667
3/24/2017,west bengal,263,92,18,16,3,5,374.4166667
3/25/2017,west bengal,263,87,14,13,3,4,370.6666667
3/26/2017,west bengal,263,86,17,15,3,5,373.1666667
3/27/2017,west bengal,263,88,14,17,3,4,375.6666667
3/28/2017,west bengal,263,73,15,16,3,5,374.4166667
3/29/2017,west bengal,263,74,9,17,4,6,376.9166667
3/30/2017,west bengal,263,66,13,17,3,5,375.6666667
3/31/2017,west bengal,263,73,11,16,3,7,374.4166667
10/12/2016,west bengal,263,106,20,6,3,8,361.9166667
10/13/2016,west bengal,263,81, ,6,3, ,361.9166667
10/18/2016,west bengal,263,79, ,6,3, ,361.9166667
10/28/2016,west bengal,263,76, ,6,3, ,361.9166667
10/30/2016,west bengal,263,100,9,21,3,8,380.6666667
10/31/2016,west bengal,263,92,11,24,3,10,384.4166667
11/1/2016,west bengal,263,88,8,28,3,8,389.4166667
11/2/2016,west bengal,263,64,2,42,3,8,406.9166667
11/3/2016,west bengal,263,110,8,30,3,6,391.9166667
11/4/2016,west bengal,263,77,6,11,3,4,368.1666667
11/5/2016,west bengal,263,36,9,18,3, ,376.9166667
11/6/2016,west bengal,263,64,15,28,3, ,389.4166667
11/7/2016,west bengal,263,104,16,47,3, ,413.1666667
11/8/2016,west bengal,263,134,18,50,3, ,416.9166667
11/9/2016,west bengal,263,164,20,40,3, ,404.4166667
11/10/2016,west bengal,263,178,17,40,3,10,404.4166667
11/11/2016,west bengal,263,160,20,37,3,13,400.6666667
11/12/2016,west bengal,263,137,17,37,3,8,400.6666667
11/13/2016,west bengal,263,116,20,41,3,10,405.6666667
11/14/2016,west bengal,263,133,22,43,3,7,408.1666667
11/15/2016,west bengal,263,137,13,36,3,6,399.4166667
11/16/2016,west bengal,263,120, ,0,3, ,354.4166667
11/22/2016,west bengal,263,141,15,73,3,17,445.6666667
11/23/2016,west bengal,263,218,15,75,3,16,448.1666667
11/24/2016,west bengal,263,213,16,61,3,14,430.6666667
11/25/2016,west bengal,263,210,16,65,3,15,435.6666667
11/26/2016,west bengal,263,240,8,72,3,19,444.4166667
11/27/2016,west bengal,263,222,11,52,3,14,419.4166667
11/28/2016,west bengal,263,216,13,27,3,10,388.1666667
11/29/2016,west bengal,263,150,14,41,3,17,405.6666667
11/30/2016,west bengal,263,160,16,38,3,10,401.9166667
12/1/2016,west bengal,263,125,12,36,3,14,399.4166667
12/2/2016,west bengal,263,147,16,23,3,10,383.1666667
12/3/2016,west bengal,263,150,16,24,3,8,384.4166667
12/4/2016,west bengal,263,153,14,21,3,8,380.6666667
12/5/2016,west bengal,263,159,14,21,3,10,380.6666667
12/6/2016,west bengal,263,148,11,23,3,7,383.1666667
12/7/2016,west bengal,263,133,13,20,3,7,379.4166667
12/8/2016,west bengal,263,124,11,20,3,9,379.4166667
12/9/2016,west bengal,263,139,13,20,3,7,379.4166667
12/10/2016,west bengal,263,143,14,18,3,7,376.9166667
12/11/2016,west bengal,263,139,17,18,3,11,376.9166667
12/12/2016,west bengal,263,146,13,19,3,9,378.1666667
12/13/2016,west bengal,263,166,13,20,3,9,379.4166667
12/14/2016,west bengal,263,184,14,22,3,9,381.9166667
12/15/2016,west bengal,263,155,10,22,3,9,381.9166667
12/16/2016,west bengal,263,157,14,25,3,12,385.6666667
12/17/2016,west bengal,263,177,15,25,3,13,385.6666667
12/18/2016,west bengal,263,216,13,18,3,13,376.9166667
12/19/2016,west bengal,263,217,11,15,3,14,373.1666667
12/20/2016,west bengal,263,103,15,12,3,14,369.4166667
12/21/2016,west bengal,263,7,13,13,3,13,370.6666667
12/22/2016,west bengal,263,100,10,17,3,13,375.6666667
12/23/2016,west bengal,263,284,14,12,3,16,369.4166667
12/24/2016,west bengal,263,276,15,12,3,17,369.4166667
12/25/2016,west bengal,263,319,15,13,3,14,370.6666667
12/26/2016,west bengal,263,289,12,15,3,10,373.1666667
12/27/2016,west bengal,263,206,6,14,3,9,371.9166667
12/28/2016,west bengal,263,185,10,13,3,9,370.6666667
12/29/2016,west bengal,263,200,10,9,3,15,365.6666667
12/30/2016,west bengal,263,248,7,8,3,16,364.4166667
12/31/2016,west bengal,263,313, ,13,3, ,370.6666667
10/5/2017,west bengal,263, ,9,13,7,3,375.6666667
7/1/2017,west bengal,263, ,7,18,5,5,379.4166667
7/2/2017,west bengal,263, ,7,18,5,5,379.4166667
4/9/2017,west bengal,263, ,12,51,2,5,416.9166667
4/13/2017,west bengal,263, ,15,33,5,4,398.1666667
1/1/2017,west bengal,263, ,15,19,2,11,376.9166667
2/26/2017,west bengal,263, ,21,16,2,5,373.1666667
10/11/2016,west bengal,263, ,15,6,2,9,360.6666667
10/17/2016,west bengal,263, ,16,7,2,9,361.9166667
10/27/2016,west bengal,263, ,12,15,2,6,371.9166667
10/29/2016,west bengal,263, ,9,23,2,9,381.9166667
11/21/2016,west bengal,263, ,14,53,2,11,419.4166667
10/23/2017,west bengal,263, , ,32,3,6,394.4166667
